Technique, Size, Time
INTEL_FLETCHER_external,160,       807.8300,       808.0700,       806.6800,       807.4600,       807.7700,       807.6100,       810.0700,       819.8500,       807.7600,       808.3600,       838.2100,       808.0000,       808.4100,
INTEL_FLETCHER_external,320,      6981.9599,      6978.3300,      7002.3698,      6978.7902,      6979.9000,      7013.2703,      6982.6502,      6999.9200,      6983.8601,      6986.4601,      6992.6298,      7007.3199,      6974.5499,
INTEL_FLETCHER_external,640,     53980.7415,     54148.8314,     53997.3497,     53993.4111,     54044.4422,     54063.9782,     54124.9323,     54029.1691,     53981.3995,     54005.6610,     54065.7997,     54054.4224,     54042.1677,
INTEL_FLETCHER_external,0,         0.0700,         0.0700,         0.0600,         0.0600,         0.0600,         0.0700,         0.0600,         0.0600,         0.0600,         0.0600,         0.0600,         0.0800,         0.0600,
INTEL_FLETCHER_intermediate,80,       266.3700,       264.7500,       263.4900,       262.6600,       263.1500,       266.3600,       262.6100,       262.8900,       264.3500,       263.4400,       263.2700,       264.1000,       264.3800,
INTEL_FLETCHER_intermediate,160,      1493.6399,      1440.9199,      1474.1001,      1442.0600,      1444.3000,      1446.9400,      1442.5500,      1441.2700,      1442.7701,      1441.3700,      1443.8000,      1442.3400,      1441.0999,
INTEL_FLETCHER_intermediate,320,      9025.4098,      9010.5301,      9045.8298,      9020.4799,      9008.7903,      9018.8199,      9008.5101,      9051.0100,      9010.3197,      9019.1901,      9019.2401,      9040.1101,      9027.2498,
INTEL_FLETCHER_intermediate,640,     62975.0776,     62956.2521,     63003.5496,     63019.2900,     62987.8616,     62989.4304,     63016.7389,     63012.1422,     63022.0509,     63010.2587,     62954.9599,     63023.2191,     62945.3087,
INTEL_FLETCHER_intermediate,0,         0.0700,         0.0700,         0.0700,         0.0600,         0.0600,         0.0600,         0.0600,         0.0600,         0.0600,         0.0600,         0.0600,         0.0600,         0.0700,
INTEL_FLETCHER_INTERNAL,80,      1569.1200,      1568.0701,      1565.4100,      1568.1900,      1566.4800,      1566.9000,      1598.7299,      1567.1200,      1579.4100,      1565.4200,      1567.1100,      1565.9800,      1569.1601,
INTEL_FLETCHER_INTERNAL,160,     12450.5103,     12455.9200,     12480.1803,     12461.7398,     12443.2695,     12489.3904,     12458.5998,     12447.8805,     12482.0995,     12454.5002,     12452.1101,     12451.8299,     12484.5600,
INTEL_FLETCHER_INTERNAL,320,    100155.2773,    100168.8194,    100123.1384,    100120.6684,    100202.2362,    100143.7473,    100119.4668,    100880.8899,    103738.7180,    100337.6579,    100136.2133,    100206.8520,    100169.0102,
INTEL_FLETCHER_INTERNAL,640,    803994.9799,    799202.1942,    799172.8210,    798761.9781,    798585.2051,    798379.9744,    798535.0800,    798985.8246,    798775.5585,    798440.7043,    798709.1064,    798822.5555,    798420.6390,
INTEL_FLETCHER_INTERNAL,0,         0.0600,         0.0700,         0.0600,         0.0600,         0.0800,         0.0600,         0.0600,         0.0600,         0.0600,         0.0600,         0.0600,         0.0600,         0.0600,
INTEL_CRC_external,80,       111.6000,       105.0900,       104.8700,       104.2600,       103.8100,       104.6800,       104.5000,       103.7800,       104.4200,       104.3200,       105.7200,       104.6100,       104.4700,
INTEL_CRC_external,160,       808.9600,       804.8500,       805.7200,       803.4500,       805.3100,       804.2200,       803.2800,       804.5100,       803.6300,       806.0500,       805.7500,       804.1700,       805.2100,
INTEL_CRC_external,320,      6986.8398,      6982.7998,      6980.3500,      7012.8202,      6977.4300,      6993.6299,      6979.3600,      6982.9500,      6995.2297,      7011.9601,      6979.7802,      6991.9199,      6978.1101,
INTEL_CRC_external,640,     54156.3511,     54125.7715,     54123.8213,     54112.1101,     54114.7280,     54246.2492,     54167.2707,     54113.8983,     54060.3924,     54142.4513,     54106.7505,     54098.7587,     54102.6688,
INTEL_CRC_external,0,         0.0100,         0.0200,         0.0100,         0.0100,         0.0100,         0.0100,         0.0100,         0.0100,         0.0100,         0.0100,         0.0100,         0.0100,         0.0100,
INTEL_CRC_intermediate,80,       130.8100,       131.1700,       129.0500,       128.7500,       129.0200,       129.2300,       128.9700,       129.1100,       129.5800,       129.9000,       128.7300,       128.7000,       128.7400,
INTEL_CRC_intermediate,160,       905.7600,       903.9400,       903.7000,       903.6800,       902.9200,       902.9900,       905.7900,       902.8400,       902.6500,       914.9500,       906.7700,       908.9600,       902.6400,
INTEL_CRC_intermediate,320,      6899.7502,      6917.5100,      6937.2201,      6900.8499,      6899.0999,      6915.4602,      6898.0700,      6897.2403,      6964.1501,      6909.7799,      6901.4102,      6902.7001,      6897.5103,
INTEL_CRC_intermediate,640,     55679.6980,     55550.2081,     55816.6599,     55612.1588,     55608.9687,     55606.4081,     55590.5819,     55544.9677,     55691.4186,     55642.8909,     55601.8114,     55667.0713,     55645.6614,
INTEL_CRC_intermediate,0,         0.0200,         0.0200,         0.0100,         0.0100,         0.0100,         0.0100,         0.0100,         0.0100,         0.0200,         0.0200,         0.0200,         0.0200,         0.0100,
INTEL_CRC_INTERNAL,80,       470.7600,       466.9300,       467.1500,       467.6000,       466.6400,       467.9700,       466.8400,       468.9000,       467.3900,       468.2400,       466.5900,       503.5700,       467.9000,
INTEL_CRC_INTERNAL,160,      3850.3599,      3834.6499,      3836.7000,      3837.6099,      3833.0600,      3836.9399,      3904.1001,      3837.6501,      3835.9299,      3838.8801,      3872.4700,      3836.9000,      3838.6199,
INTEL_CRC_INTERNAL,320,     30453.0001,     30439.3792,     30448.2293,     30456.0208,     30438.6592,     30401.3801,     30625.9203,     30473.8688,     30463.2592,     30476.1195,     30536.2797,     30477.7002,     30462.0790,
INTEL_CRC_INTERNAL,640,    242810.2875,    242851.5244,    243095.2072,    244600.4868,    250329.0367,    250607.7003,    249923.1720,    247203.0830,    243704.4716,    250572.2809,    242969.8944,    243113.2317,    242734.2415,
INTEL_CRC_INTERNAL,0,         0.0100,         0.0100,         0.0100,         0.0200,         0.0200,         0.0100,         0.0100,         0.0100,         0.0100,         0.0100,         0.0200,         0.0700,         0.0100,
INTEL_XOR_FLET,80,       283.3600,       273.9300,       272.4300,       272.4500,       274.3700,       272.1600,       272.6200,       272.1600,       274.1000,       272.5600,       272.4700,       273.5800,       272.0900,
INTEL_XOR_FLET,160,      1525.5401,      1562.3100,      1524.3299,      1524.5999,      1524.0200,      1523.9000,      1523.1000,      1523.8599,      1523.6500,      1524.5900,      1524.5500,      1522.6300,      1525.2900,
INTEL_XOR_FLET,320,     10041.5897,     10033.5896,     10101.4102,     10032.0697,     10038.5201,     10034.3096,     10078.8796,     10035.1405,     10038.0898,     10030.8001,     10070.0903,     10030.2196,     10126.3297,
INTEL_XOR_FLET,640,     69398.1123,     69336.5097,     69300.6897,     69355.2685,     69251.7710,     69215.0402,     69186.0723,     69215.0211,     75363.8506,     70028.2097,     69428.4821,     73517.3082,     71094.3413,
INTEL_XOR_FLET,0,         0.0600,         0.0700,         0.0600,         0.0700,         0.0600,         0.0600,         0.0600,         0.0600,         0.0600,         0.0600,         0.0600,         0.0600,         0.0600,
INTEL_XOR_CRC,80,       148.9500,       154.7300,       144.9300,       141.2700,       141.1800,       143.9400,       141.5600,       143.8600,       146.2000,       149.2400,       142.6400,       144.9800,       144.1200,
INTEL_XOR_CRC,160,      1050.5900,      1020.9000,      1007.8400,      1009.7600,      1006.7000,      1008.4700,      1018.4700,      1008.7100,      1006.2900,      1006.4600,      1010.7800,      1004.0500,      1017.8700,
INTEL_XOR_CRC,320,      7793.7698,      7752.6402,      7779.2603,      7781.8799,      7772.6901,      7784.4101,      7780.4500,      7764.6703,      7771.3197,      7769.0399,      7777.7398,      7761.2299,      7774.0198,
INTEL_XOR_CRC,640,     62687.9692,     62549.9678,     62548.2178,     62585.4206,     61634.6598,     60848.4697,     60849.8478,     62057.8623,     66635.9806,     62113.5283,     60856.2994,     60914.6500,     60878.1910,
