Technique, Size, Time
INTEL_CRC_external,80,       574.5700,       559.8600,       558.9400,       559.6500,       558.8900,       559.6900,       558.6200,       559.2500,       558.5000,       558.9600,       558.4400,       558.3800,       558.5900,       558.6400,       561.6300,       559.1500,       559.3900,       558.9100,       558.5900,       559.0400,       558.5200,       559.0100,       559.4700,       561.4400,       559.3700,       559.0000,       558.8200,       558.7700,       558.5100,       558.8100,
INTEL_CRC_external,160,      4352.0999,      4356.4299,      4348.2801,      4357.4700,      4417.0699,      4370.1199,      4378.7500,      4382.3299,      4380.3200,      4380.5599,      4391.4899,      4386.6801,      4374.1801,      4413.0099,      4374.5100,      4374.8301,      4381.8399,      4410.6200,      4377.8899,      4375.5099,      4384.6899,      4379.6301,      4383.2001,      4401.3301,      4375.9400,      4382.1299,      4407.7700,      4383.2400,      4407.7900,      4383.5101,
INTEL_CRC_external,320,     34767.0603,     34771.0490,     34727.7403,     34734.0393,     34758.3008,     34734.9000,     34782.7601,     34775.6791,     34734.5304,     34754.1904,     34800.9205,     34743.9408,     34773.6812,     34725.3704,     34759.5406,     34765.3699,     34771.9097,     34748.8689,     34724.5312,     34506.7906,     34470.2005,     34495.0199,     34494.6289,     34599.1707,     34762.9905,     34753.7398,     34745.6408,     34779.3698,     34782.8889,     34747.8199,
INTEL_CRC_intermediate,80,       761.5100,       755.2900,       752.3400,       749.4600,       755.2400,       754.6800,       754.3600,       753.8500,       752.5900,       754.6300,       757.8600,       752.3800,       753.6100,       783.7800,       750.7400,       748.8600,       750.2300,       753.2500,       754.3800,       755.0000,       754.1500,       749.2300,       753.7200,       754.8100,       754.8900,       755.0000,       750.0200,       753.2800,       753.7800,       753.5700,
INTEL_CRC_intermediate,160,      5144.1401,      5139.1000,      5145.3298,      5143.4100,      5146.5201,      5158.3099,      5147.4899,      5145.4598,      5147.6097,      5135.9999,      5146.1601,      5145.7298,      5147.5799,      5166.8602,      5142.2501,      5145.7202,      5146.1399,      5138.5403,      5144.9901,      5148.8101,      5178.4199,      5132.6400,      5143.2902,      5164.4701,      5141.2803,      5191.4197,      5136.8302,      5140.1299,      5142.8300,      5128.6000,
INTEL_CRC_intermediate,320,     37764.5302,     37764.8401,     37753.2601,     37742.0592,     37776.8803,     37869.3008,     37810.3995,     37775.2090,     37808.4803,     37794.2300,     37812.0399,     37786.9701,     37847.0492,     37818.0909,     37805.2211,     37806.5801,     37738.4996,     37513.4611,     37501.3399,     37483.8209,     37511.9901,     37526.6600,     37519.1998,     37511.7111,     37513.8092,     37514.0905,     37505.2691,     37578.7401,     37497.5705,     37499.1608,
INTEL_CRC_INTERNAL,80,      2439.1000,      2438.6100,      2438.2401,      2437.5100,      2437.1700,      2439.1299,      2438.7600,      2436.3901,      2437.3899,      2441.4299,      2454.2101,      2436.4901,      2437.1900,      2446.4700,      2451.0901,      2435.9600,      2437.0299,      2437.1800,      2450.8400,      2441.2800,      2486.2701,      2438.0700,      2439.9599,      2436.7800,      2437.6500,      2440.2501,      2438.7901,      2453.5000,      2440.0800,      2437.2301,
INTEL_CRC_INTERNAL,160,     20011.2391,     20033.4811,     20000.9394,     20028.0404,     20019.0401,     20014.7510,     19996.9602,     20012.6696,     19996.7206,     20012.6195,     19996.2795,     20011.0602,     20003.8409,     20011.5991,     20007.3409,     20011.2891,     20010.9601,     20016.2911,     19996.6395,     20017.9601,     19997.2999,     20023.4795,     19998.2595,     20023.5891,     20043.3111,     20032.0005,     20010.9696,     20015.3494,     20030.2696,     20016.7894,
INTEL_CRC_INTERNAL,320,    159664.3734,    159611.3873,    159678.3733,    159666.7862,    159502.7065,    159542.1982,    159438.0665,    159556.2458,    159432.8308,    159533.4625,    160141.8877,    159729.9194,    159635.8585,    160801.9447,    160878.7727,    160765.9531,    160755.9776,    160652.4849,    160755.5580,    159545.9557,    160476.8181,    160698.7572,    160695.9343,    160707.8362,    160845.1653,    160732.5363,    160751.8578,    160672.4358,    160745.2583,    160763.1683,
INTEL_XOR_FLET,80,      1080.7300,      1061.4200,      1065.4400,      1062.6900,      1063.4200,      1063.1600,      1064.4600,      1063.7400,      1061.8600,      1064.0500,      1064.2100,      1062.2600,      1058.4700,      1063.7100,      1058.9300,      1057.8100,      1061.6100,      1064.2400,      1063.6200,      1059.8500,      1060.5400,      1061.6500,      1062.3300,      1062.7700,      1063.7600,      1064.1900,      1060.5700,      1062.2000,      1064.3200,      1064.4200,
